timestamp,zone_id,metric,value,threshold,alert_status
2025-08-31 16:13:41,Z3-Produce,humidity,85.74,80 to 95%,normal
2025-08-31 16:13:41,Z4-Pharma,temperature,-3.61,-5 to -2 °C,alert
2025-08-31 16:13:41,Z4-Pharma,humidity,48.99,50 to 60%,alert
2025-08-31 16:13:43,Z1-Freezer,temperature,-20.81,-22 to -18 °C,normal
2025-08-31 16:13:43,Z1-Freezer,humidity,58.24,50 to 70%,normal
2025-08-31 16:13:43,Z2-Chiller,temperature,3.01,2 to 4 °C,normal
2025-08-31 16:13:43,Z2-Chiller,humidity,79.86,70 to 80%,normal
2025-08-31 16:13:43,Z3-Produce,temperature,8.85,8 to 12 °C,normal
2025-08-31 16:13:43,Z3-Produce,humidity,90.16,80 to 95%,normal
2025-08-31 16:13:43,Z4-Pharma,temperature,-2.23,-5 to -2 °C,normal
2025-08-31 16:13:43,Z4-Pharma,humidity,50.21,50 to 60%,normal
2025-08-31 16:13:45,Z1-Freezer,temperature,-17.88,-22 to -18 °C,alert
2025-08-31 16:13:45,Z1-Freezer,humidity,57.15,50 to 70%,alert
2025-08-31 16:13:45,Z2-Chiller,temperature,3.4,2 to 4 °C,normal
2025-08-31 16:13:45,Z2-Chiller,humidity,71.16,70 to 80%,normal
2025-08-31 16:13:45,Z3-Produce,temperature,9.48,8 to 12 °C,normal
2025-08-31 16:13:45,Z3-Produce,humidity,90.48,80 to 95%,normal
2025-08-31 16:13:45,Z4-Pharma,temperature,-3.05,-5 to -2 °C,alert
2025-08-31 16:13:45,Z4-Pharma,humidity,47.27,50 to 60%,alert
2025-08-31 16:13:47,Z1-Freezer,temperature,-20.71,-22 to -18 °C,normal
2025-08-31 16:13:47,Z1-Freezer,humidity,52.9,50 to 70%,normal
2025-08-31 16:13:47,Z2-Chiller,temperature,2.51,2 to 4 °C,normal
2025-08-31 16:13:47,Z2-Chiller,humidity,77.22,70 to 80%,normal
2025-08-31 16:13:47,Z3-Produce,temperature,9.36,8 to 12 °C,normal
2025-08-31 16:13:47,Z3-Produce,humidity,93.5,80 to 95%,normal
2025-08-31 16:13:47,Z4-Pharma,temperature,-4.67,-5 to -2 °C,normal
2025-08-31 16:13:47,Z4-Pharma,humidity,51.4,50 to 60%,normal
2025-08-31 16:13:49,Z1-Freezer,temperature,-20.66,-22 to -18 °C,normal
2025-08-31 16:13:49,Z1-Freezer,humidity,52.27,50 to 70%,normal
2025-08-31 16:13:49,Z2-Chiller,temperature,5.76,2 to 4 °C,alert
2025-08-31 16:13:49,Z2-Chiller,humidity,74.58,70 to 80%,alert
2025-08-31 16:13:49,Z3-Produce,temperature,10.85,8 to 12 °C,normal
2025-08-31 16:13:49,Z3-Produce,humidity,86.88,80 to 95%,normal
2025-08-31 16:13:49,Z4-Pharma,temperature,-2.07,-5 to -2 °C,normal
2025-08-31 16:13:49,Z4-Pharma,humidity,51.37,50 to 60%,normal
2025-08-31 16:13:51,Z1-Freezer,temperature,-20.9,-22 to -18 °C,normal
2025-08-31 16:13:51,Z1-Freezer,humidity,58.1,50 to 70%,normal
2025-08-31 16:13:51,Z2-Chiller,temperature,3.8,2 to 4 °C,normal
2025-08-31 16:13:51,Z2-Chiller,humidity,70.55,70 to 80%,normal
2025-08-31 16:13:51,Z3-Produce,temperature,10.45,8 to 12 °C,normal
2025-08-31 16:13:51,Z3-Produce,humidity,91.35,80 to 95%,normal
2025-08-31 16:13:51,Z4-Pharma,temperature,-3.71,-5 to -2 °C,normal
2025-08-31 16:13:51,Z4-Pharma,humidity,54.47,50 to 60%,normal
2025-08-31 16:13:53,Z1-Freezer,temperature,-18.1,-22 to -18 °C,normal
2025-08-31 16:13:53,Z1-Freezer,humidity,64.04,50 to 70%,normal
2025-08-31 16:13:53,Z2-Chiller,temperature,3.12,2 to 4 °C,normal
2025-08-31 16:13:53,Z2-Chiller,humidity,77.25,70 to 80%,normal
2025-08-31 16:13:53,Z3-Produce,temperature,10.1,8 to 12 °C,normal
2025-08-31 16:13:53,Z3-Produce,humidity,93.99,80 to 95%,normal
2025-08-31 16:13:53,Z4-Pharma,temperature,-5.61,-5 to -2 °C,alert
2025-08-31 16:13:53,Z4-Pharma,humidity,52.88,50 to 60%,alert
2025-08-31 16:13:55,Z1-Freezer,temperature,-19.88,-22 to -18 °C,normal
2025-08-31 16:13:55,Z1-Freezer,humidity,61.85,50 to 70%,normal
2025-08-31 16:13:55,Z2-Chiller,temperature,3.73,2 to 4 °C,normal
2025-08-31 16:13:55,Z2-Chiller,humidity,75.52,70 to 80%,normal
2025-08-31 16:13:55,Z3-Produce,temperature,9.34,8 to 12 °C,alert
2025-08-31 16:13:55,Z3-Produce,humidity,79.54,80 to 95%,alert
2025-08-31 16:13:55,Z4-Pharma,temperature,-4.36,-5 to -2 °C,normal
2025-08-31 16:13:55,Z4-Pharma,humidity,54.14,50 to 60%,normal
2025-08-31 16:13:57,Z1-Freezer,temperature,-16.01,-22 to -18 °C,alert
2025-08-31 16:13:57,Z1-Freezer,humidity,61.04,50 to 70%,alert
2025-08-31 16:13:57,Z2-Chiller,temperature,2.35,2 to 4 °C,normal
2025-08-31 16:13:57,Z2-Chiller,humidity,70.79,70 to 80%,normal
2025-08-31 16:13:57,Z3-Produce,temperature,9.11,8 to 12 °C,normal
2025-08-31 16:13:57,Z3-Produce,humidity,83.24,80 to 95%,normal
2025-08-31 16:13:57,Z4-Pharma,temperature,-4.02,-5 to -2 °C,normal
2025-08-31 16:13:57,Z4-Pharma,humidity,55.61,50 to 60%,normal
2025-08-31 16:13:59,Z1-Freezer,temperature,-20.37,-22 to -18 °C,alert
2025-08-31 16:13:59,Z1-Freezer,humidity,71.2,50 to 70%,alert
2025-08-31 16:13:59,Z2-Chiller,temperature,3.31,2 to 4 °C,normal
2025-08-31 16:13:59,Z2-Chiller,humidity,75.57,70 to 80%,normal
2025-08-31 16:13:59,Z3-Produce,temperature,11.86,8 to 12 °C,normal
2025-08-31 16:13:59,Z3-Produce,humidity,81.85,80 to 95%,normal
2025-08-31 16:13:59,Z4-Pharma,temperature,-3.28,-5 to -2 °C,normal
2025-08-31 16:13:59,Z4-Pharma,humidity,57.39,50 to 60%,normal
2025-08-31 16:14:01,Z1-Freezer,temperature,-19.64,-22 to -18 °C,normal
2025-08-31 16:14:01,Z1-Freezer,humidity,59.69,50 to 70%,normal
2025-08-31 16:14:01,Z2-Chiller,temperature,4.0,2 to 4 °C,normal
2025-08-31 16:14:01,Z2-Chiller,humidity,79.25,70 to 80%,normal
2025-08-31 16:14:01,Z3-Produce,temperature,11.45,8 to 12 °C,normal
2025-08-31 16:14:01,Z3-Produce,humidity,91.54,80 to 95%,normal
2025-08-31 16:14:01,Z4-Pharma,temperature,-3.12,-5 to -2 °C,normal
2025-08-31 16:14:01,Z4-Pharma,humidity,52.64,50 to 60%,normal
2025-08-31 16:14:03,Z1-Freezer,temperature,-18.96,-22 to -18 °C,normal
2025-08-31 16:14:03,Z1-Freezer,humidity,51.65,50 to 70%,normal
2025-08-31 16:14:03,Z2-Chiller,temperature,2.18,2 to 4 °C,normal
2025-08-31 16:14:03,Z2-Chiller,humidity,78.83,70 to 80%,normal
2025-08-31 16:14:03,Z3-Produce,temperature,10.68,8 to 12 °C,normal
2025-08-31 16:14:03,Z3-Produce,humidity,91.39,80 to 95%,normal
2025-08-31 16:14:03,Z4-Pharma,temperature,0.57,-5 to -2 °C,alert
2025-08-31 16:14:03,Z4-Pharma,humidity,62.81,50 to 60%,alert
2025-08-31 16:14:05,Z1-Freezer,temperature,-18.19,-22 to -18 °C,normal
2025-08-31 16:14:05,Z1-Freezer,humidity,61.02,50 to 70%,normal
2025-08-31 16:14:05,Z2-Chiller,temperature,2.88,2 to 4 °C,normal
2025-08-31 16:14:05,Z2-Chiller,humidity,72.7,70 to 80%,normal
2025-08-31 16:14:05,Z3-Produce,temperature,9.85,8 to 12 °C,normal
2025-08-31 16:14:05,Z3-Produce,humidity,92.42,80 to 95%,normal
2025-08-31 16:14:05,Z4-Pharma,temperature,-2.16,-5 to -2 °C,normal
2025-08-31 16:14:05,Z4-Pharma,humidity,58.07,50 to 60%,normal
2025-08-31 16:14:07,Z1-Freezer,temperature,-21.88,-22 to -18 °C,normal
2025-08-31 16:14:07,Z1-Freezer,humidity,67.27,50 to 70%,normal
2025-08-31 16:14:07,Z2-Chiller,temperature,2.33,2 to 4 °C,normal
2025-08-31 16:14:07,Z2-Chiller,humidity,76.26,70 to 80%,normal
2025-08-31 16:14:07,Z3-Produce,temperature,11.92,8 to 12 °C,normal
2025-08-31 16:14:07,Z3-Produce,humidity,92.93,80 to 95%,normal
2025-08-31 16:14:07,Z4-Pharma,temperature,-2.84,-5 to -2 °C,normal
2025-08-31 16:14:07,Z4-Pharma,humidity,54.05,50 to 60%,normal
2025-08-31 16:14:09,Z1-Freezer,temperature,-18.25,-22 to -18 °C,normal
2025-08-31 16:14:09,Z1-Freezer,humidity,56.09,50 to 70%,normal
2025-08-31 16:14:09,Z2-Chiller,temperature,2.91,2 to 4 °C,normal
2025-08-31 16:14:09,Z2-Chiller,humidity,74.08,70 to 80%,normal
2025-08-31 16:14:09,Z3-Produce,temperature,8.4,8 to 12 °C,normal
2025-08-31 16:14:09,Z3-Produce,humidity,91.21,80 to 95%,normal
2025-08-31 16:14:09,Z4-Pharma,temperature,-2.32,-5 to -2 °C,alert
2025-08-31 16:14:09,Z4-Pharma,humidity,61.4,50 to 60%,alert
2025-08-31 16:14:11,Z1-Freezer,temperature,-20.29,-22 to -18 °C,normal
2025-08-31 16:14:11,Z1-Freezer,humidity,61.25,50 to 70%,normal
2025-08-31 16:14:11,Z2-Chiller,temperature,3.36,2 to 4 °C,normal
2025-08-31 16:14:11,Z2-Chiller,humidity,78.76,70 to 80%,normal
2025-08-31 16:14:11,Z3-Produce,temperature,5.59,8 to 12 °C,alert
2025-08-31 16:14:11,Z3-Produce,humidity,87.33,80 to 95%,alert
2025-08-31 16:14:11,Z4-Pharma,temperature,-4.56,-5 to -2 °C,normal
2025-08-31 16:14:11,Z4-Pharma,humidity,52.02,50 to 60%,normal
2025-08-31 16:14:13,Z1-Freezer,temperature,-20.48,-22 to -18 °C,normal
2025-08-31 16:14:13,Z1-Freezer,humidity,66.25,50 to 70%,normal
2025-08-31 16:14:13,Z2-Chiller,temperature,3.39,2 to 4 °C,normal
2025-08-31 16:14:13,Z2-Chiller,humidity,77.58,70 to 80%,normal
2025-08-31 16:14:13,Z3-Produce,temperature,8.62,8 to 12 °C,normal
2025-08-31 16:14:13,Z3-Produce,humidity,81.58,80 to 95%,normal
2025-08-31 16:14:13,Z4-Pharma,temperature,-4.46,-5 to -2 °C,normal
2025-08-31 16:14:13,Z4-Pharma,humidity,55.12,50 to 60%,normal
2025-08-31 16:14:15,Z1-Freezer,temperature,-20.16,-22 to -18 °C,normal
2025-08-31 16:14:15,Z1-Freezer,humidity,53.95,50 to 70%,normal
2025-08-31 16:14:15,Z2-Chiller,temperature,6.95,2 to 4 °C,alert
2025-08-31 16:14:15,Z2-Chiller,humidity,79.42,70 to 80%,alert
2025-08-31 16:14:15,Z3-Produce,temperature,11.23,8 to 12 °C,normal
2025-08-31 16:14:15,Z3-Produce,humidity,80.56,80 to 95%,normal
2025-08-31 16:14:15,Z4-Pharma,temperature,-4.57,-5 to -2 °C,normal
2025-08-31 16:14:15,Z4-Pharma,humidity,52.47,50 to 60%,normal
2025-08-31 16:14:17,Z1-Freezer,temperature,-20.04,-22 to -18 °C,normal
2025-08-31 16:14:17,Z1-Freezer,humidity,50.11,50 to 70%,normal
2025-08-31 16:14:17,Z2-Chiller,temperature,-0.72,2 to 4 °C,alert
2025-08-31 16:14:17,Z2-Chiller,humidity,77.82,70 to 80%,alert
2025-08-31 16:14:17,Z3-Produce,temperature,10.2,8 to 12 °C,normal
2025-08-31 16:14:17,Z3-Produce,humidity,81.11,80 to 95%,normal
2025-08-31 16:14:17,Z4-Pharma,temperature,-3.12,-5 to -2 °C,normal
2025-08-31 16:14:17,Z4-Pharma,humidity,52.79,50 to 60%,normal
2025-08-31 16:14:19,Z1-Freezer,temperature,-17.46,-22 to -18 °C,alert
2025-08-31 16:14:19,Z1-Freezer,humidity,63.2,50 to 70%,alert
2025-08-31 16:14:19,Z2-Chiller,temperature,3.55,2 to 4 °C,normal
2025-08-31 16:14:19,Z2-Chiller,humidity,73.97,70 to 80%,normal
2025-08-31 16:14:19,Z3-Produce,temperature,5.71,8 to 12 °C,alert
2025-08-31 16:14:19,Z3-Produce,humidity,92.23,80 to 95%,alert
2025-08-31 16:14:19,Z4-Pharma,temperature,-3.34,-5 to -2 °C,normal
2025-08-31 16:14:19,Z4-Pharma,humidity,54.68,50 to 60%,normal
2025-08-31 16:14:21,Z1-Freezer,temperature,-18.89,-22 to -18 °C,normal
2025-08-31 16:14:21,Z1-Freezer,humidity,59.11,50 to 70%,normal
2025-08-31 16:14:21,Z2-Chiller,temperature,2.87,2 to 4 °C,alert
2025-08-31 16:14:21,Z2-Chiller,humidity,82.28,70 to 80%,alert
2025-08-31 16:14:21,Z3-Produce,temperature,10.72,8 to 12 °C,normal
2025-08-31 16:14:21,Z3-Produce,humidity,85.39,80 to 95%,normal
2025-08-31 16:14:21,Z4-Pharma,temperature,-2.12,-5 to -2 °C,normal
2025-08-31 16:14:21,Z4-Pharma,humidity,59.65,50 to 60%,normal
2025-08-31 16:14:23,Z1-Freezer,temperature,-24.55,-22 to -18 °C,alert
2025-08-31 16:14:23,Z1-Freezer,humidity,58.56,50 to 70%,alert
2025-08-31 16:14:23,Z2-Chiller,temperature,3.13,2 to 4 °C,normal
2025-08-31 16:14:23,Z2-Chiller,humidity,73.82,70 to 80%,normal
2025-08-31 16:14:23,Z3-Produce,temperature,9.12,8 to 12 °C,alert
2025-08-31 16:14:23,Z3-Produce,humidity,78.1,80 to 95%,alert
2025-08-31 16:14:23,Z4-Pharma,temperature,-4.11,-5 to -2 °C,alert
2025-08-31 16:14:23,Z4-Pharma,humidity,49.7,50 to 60%,alert
2025-08-31 16:14:25,Z1-Freezer,temperature,-19.33,-22 to -18 °C,normal
2025-08-31 16:14:25,Z1-Freezer,humidity,58.78,50 to 70%,normal
2025-08-31 16:14:25,Z2-Chiller,temperature,2.31,2 to 4 °C,normal
2025-08-31 16:14:25,Z2-Chiller,humidity,77.17,70 to 80%,normal
2025-08-31 16:14:25,Z3-Produce,temperature,10.26,8 to 12 °C,normal
2025-08-31 16:14:25,Z3-Produce,humidity,85.0,80 to 95%,normal
2025-08-31 16:14:25,Z4-Pharma,temperature,-3.72,-5 to -2 °C,normal
2025-08-31 16:14:25,Z4-Pharma,humidity,58.17,50 to 60%,normal
2025-08-31 16:14:27,Z1-Freezer,temperature,-18.08,-22 to -18 °C,normal
2025-08-31 16:14:27,Z1-Freezer,humidity,51.19,50 to 70%,normal
2025-08-31 16:14:27,Z2-Chiller,temperature,3.44,2 to 4 °C,normal
2025-08-31 16:14:27,Z2-Chiller,humidity,79.12,70 to 80%,normal
2025-08-31 16:14:27,Z3-Produce,temperature,9.82,8 to 12 °C,normal
2025-08-31 16:14:27,Z3-Produce,humidity,89.93,80 to 95%,normal
2025-08-31 16:14:27,Z4-Pharma,temperature,-1.27,-5 to -2 °C,alert
2025-08-31 16:14:27,Z4-Pharma,humidity,56.53,50 to 60%,alert
2025-08-31 16:14:29,Z1-Freezer,temperature,-20.34,-22 to -18 °C,normal
2025-08-31 16:14:29,Z1-Freezer,humidity,65.49,50 to 70%,normal
2025-08-31 16:14:29,Z2-Chiller,temperature,3.21,2 to 4 °C,alert
2025-08-31 16:14:29,Z2-Chiller,humidity,68.26,70 to 80%,alert
2025-08-31 16:14:29,Z3-Produce,temperature,14.62,8 to 12 °C,alert
2025-08-31 16:14:29,Z3-Produce,humidity,94.28,80 to 95%,alert
2025-08-31 16:14:29,Z4-Pharma,temperature,-4.26,-5 to -2 °C,normal
2025-08-31 16:14:29,Z4-Pharma,humidity,51.32,50 to 60%,normal
2025-08-31 16:14:31,Z1-Freezer,temperature,-20.9,-22 to -18 °C,alert
2025-08-31 16:14:31,Z1-Freezer,humidity,48.06,50 to 70%,alert
2025-08-31 16:14:31,Z2-Chiller,temperature,3.88,2 to 4 °C,normal
2025-08-31 16:14:31,Z2-Chiller,humidity,71.82,70 to 80%,normal
2025-08-31 16:14:31,Z3-Produce,temperature,8.71,8 to 12 °C,normal
2025-08-31 16:14:31,Z3-Produce,humidity,87.76,80 to 95%,normal
2025-08-31 16:14:31,Z4-Pharma,temperature,-3.34,-5 to -2 °C,normal
2025-08-31 16:14:31,Z4-Pharma,humidity,50.5,50 to 60%,normal
2025-08-31 16:14:33,Z1-Freezer,temperature,-19.07,-22 to -18 °C,normal
2025-08-31 16:14:33,Z1-Freezer,humidity,53.72,50 to 70%,normal
2025-08-31 16:14:33,Z2-Chiller,temperature,2.91,2 to 4 °C,normal
2025-08-31 16:14:33,Z2-Chiller,humidity,73.8,70 to 80%,normal
2025-08-31 16:14:33,Z3-Produce,temperature,8.27,8 to 12 °C,normal
2025-08-31 16:14:33,Z3-Produce,humidity,82.31,80 to 95%,normal
2025-08-31 16:14:33,Z4-Pharma,temperature,-4.88,-5 to -2 °C,normal
2025-08-31 16:14:33,Z4-Pharma,humidity,53.83,50 to 60%,normal
2025-08-31 16:14:35,Z1-Freezer,temperature,-19.41,-22 to -18 °C,normal
2025-08-31 16:14:35,Z1-Freezer,humidity,59.22,50 to 70%,normal
2025-08-31 16:14:35,Z2-Chiller,temperature,3.45,2 to 4 °C,normal
2025-08-31 16:14:35,Z2-Chiller,humidity,75.83,70 to 80%,normal
2025-08-31 16:14:35,Z3-Produce,temperature,8.68,8 to 12 °C,normal
2025-08-31 16:14:35,Z3-Produce,humidity,82.69,80 to 95%,normal
2025-08-31 16:14:35,Z4-Pharma,temperature,-4.94,-5 to -2 °C,normal
2025-08-31 16:14:35,Z4-Pharma,humidity,54.3,50 to 60%,normal
2025-08-31 16:14:37,Z1-Freezer,temperature,-21.91,-22 to -18 °C,normal
2025-08-31 16:14:37,Z1-Freezer,humidity,67.27,50 to 70%,normal
2025-08-31 16:14:37,Z2-Chiller,temperature,3.27,2 to 4 °C,alert
2025-08-31 16:14:37,Z2-Chiller,humidity,81.92,70 to 80%,alert
2025-08-31 16:14:37,Z3-Produce,temperature,9.86,8 to 12 °C,normal
2025-08-31 16:14:37,Z3-Produce,humidity,87.33,80 to 95%,normal
2025-08-31 16:14:37,Z4-Pharma,temperature,-2.22,-5 to -2 °C,normal
2025-08-31 16:14:37,Z4-Pharma,humidity,52.96,50 to 60%,normal
2025-08-31 16:14:39,Z1-Freezer,temperature,-19.0,-22 to -18 °C,normal
2025-08-31 16:14:39,Z1-Freezer,humidity,59.0,50 to 70%,normal
2025-08-31 16:14:39,Z2-Chiller,temperature,3.79,2 to 4 °C,normal
2025-08-31 16:14:39,Z2-Chiller,humidity,71.72,70 to 80%,normal
2025-08-31 16:14:39,Z3-Produce,temperature,9.76,8 to 12 °C,normal
2025-08-31 16:14:39,Z3-Produce,humidity,90.15,80 to 95%,normal
2025-08-31 16:14:39,Z4-Pharma,temperature,-3.96,-5 to -2 °C,alert
2025-08-31 16:14:39,Z4-Pharma,humidity,47.31,50 to 60%,alert
2025-08-31 16:14:41,Z1-Freezer,temperature,-19.3,-22 to -18 °C,normal
2025-08-31 16:14:41,Z1-Freezer,humidity,59.7,50 to 70%,normal
2025-08-31 16:14:41,Z2-Chiller,temperature,3.24,2 to 4 °C,normal
2025-08-31 16:14:41,Z2-Chiller,humidity,79.77,70 to 80%,normal
2025-08-31 16:14:41,Z3-Produce,temperature,8.15,8 to 12 °C,normal
2025-08-31 16:14:41,Z3-Produce,humidity,80.74,80 to 95%,normal
2025-08-31 16:14:41,Z4-Pharma,temperature,-1.02,-5 to -2 °C,alert
2025-08-31 16:14:41,Z4-Pharma,humidity,55.69,50 to 60%,alert
2025-08-31 16:14:43,Z1-Freezer,temperature,-19.27,-22 to -18 °C,normal
2025-08-31 16:14:43,Z1-Freezer,humidity,58.84,50 to 70%,normal
2025-08-31 16:14:43,Z2-Chiller,temperature,3.22,2 to 4 °C,normal
2025-08-31 16:14:43,Z2-Chiller,humidity,70.41,70 to 80%,normal
2025-08-31 16:14:43,Z3-Produce,temperature,12.64,8 to 12 °C,alert
2025-08-31 16:14:43,Z3-Produce,humidity,85.16,80 to 95%,alert
2025-08-31 16:14:43,Z4-Pharma,temperature,-2.81,-5 to -2 °C,normal
2025-08-31 16:14:43,Z4-Pharma,humidity,58.75,50 to 60%,normal
2025-08-31 16:14:45,Z1-Freezer,temperature,-15.95,-22 to -18 °C,alert
2025-08-31 16:14:45,Z1-Freezer,humidity,61.59,50 to 70%,alert
2025-08-31 16:14:45,Z2-Chiller,temperature,3.66,2 to 4 °C,normal
2025-08-31 16:14:45,Z2-Chiller,humidity,71.91,70 to 80%,normal
2025-08-31 16:14:45,Z3-Produce,temperature,11.17,8 to 12 °C,normal
2025-08-31 16:14:45,Z3-Produce,humidity,93.53,80 to 95%,normal
2025-08-31 16:14:45,Z4-Pharma,temperature,-3.29,-5 to -2 °C,normal
2025-08-31 16:14:45,Z4-Pharma,humidity,51.92,50 to 60%,normal
2025-08-31 16:14:47,Z1-Freezer,temperature,-21.41,-22 to -18 °C,normal
2025-08-31 16:14:47,Z1-Freezer,humidity,66.57,50 to 70%,normal
2025-08-31 16:14:47,Z2-Chiller,temperature,2.93,2 to 4 °C,normal
2025-08-31 16:14:47,Z2-Chiller,humidity,73.13,70 to 80%,normal
2025-08-31 16:14:47,Z3-Produce,temperature,9.2,8 to 12 °C,normal
2025-08-31 16:14:47,Z3-Produce,humidity,84.76,80 to 95%,normal
2025-08-31 16:14:47,Z4-Pharma,temperature,-4.67,-5 to -2 °C,normal
2025-08-31 16:14:47,Z4-Pharma,humidity,58.87,50 to 60%,normal
2025-08-31 16:14:49,Z1-Freezer,temperature,-19.44,-22 to -18 °C,normal
2025-08-31 16:14:49,Z1-Freezer,humidity,64.88,50 to 70%,normal
2025-08-31 16:14:49,Z2-Chiller,temperature,5.39,2 to 4 °C,alert
2025-08-31 16:14:49,Z2-Chiller,humidity,75.62,70 to 80%,alert
2025-08-31 16:14:49,Z3-Produce,temperature,14.03,8 to 12 °C,alert
2025-08-31 16:14:49,Z3-Produce,humidity,79.34,80 to 95%,alert
2025-08-31 16:14:49,Z4-Pharma,temperature,-2.34,-5 to -2 °C,normal
2025-08-31 16:14:49,Z4-Pharma,humidity,58.04,50 to 60%,normal
2025-08-31 16:14:51,Z1-Freezer,temperature,-24.07,-22 to -18 °C,alert
2025-08-31 16:14:51,Z1-Freezer,humidity,61.86,50 to 70%,alert
2025-08-31 16:14:51,Z2-Chiller,temperature,3.99,2 to 4 °C,normal
2025-08-31 16:14:51,Z2-Chiller,humidity,74.41,70 to 80%,normal
2025-08-31 16:14:51,Z3-Produce,temperature,9.43,8 to 12 °C,normal
2025-08-31 16:14:51,Z3-Produce,humidity,82.32,80 to 95%,normal
2025-08-31 16:14:51,Z4-Pharma,temperature,-2.07,-5 to -2 °C,normal
2025-08-31 16:14:51,Z4-Pharma,humidity,59.68,50 to 60%,normal
2025-08-31 16:14:53,Z1-Freezer,temperature,-19.87,-22 to -18 °C,normal
2025-08-31 16:14:53,Z1-Freezer,humidity,54.23,50 to 70%,normal
2025-08-31 16:14:53,Z2-Chiller,temperature,3.68,2 to 4 °C,normal
2025-08-31 16:14:53,Z2-Chiller,humidity,76.64,70 to 80%,normal
2025-08-31 16:14:53,Z3-Produce,temperature,10.51,8 to 12 °C,normal
2025-08-31 16:14:53,Z3-Produce,humidity,89.95,80 to 95%,normal
2025-08-31 16:14:53,Z4-Pharma,temperature,-2.6,-5 to -2 °C,normal
2025-08-31 16:14:53,Z4-Pharma,humidity,54.81,50 to 60%,normal
2025-08-31 16:14:55,Z1-Freezer,temperature,-18.67,-22 to -18 °C,normal
2025-08-31 16:14:55,Z1-Freezer,humidity,56.78,50 to 70%,normal
2025-08-31 16:14:55,Z2-Chiller,temperature,3.93,2 to 4 °C,normal
2025-08-31 16:14:55,Z2-Chiller,humidity,75.25,70 to 80%,normal
2025-08-31 16:14:55,Z3-Produce,temperature,11.22,8 to 12 °C,normal
2025-08-31 16:14:55,Z3-Produce,humidity,92.29,80 to 95%,normal
2025-08-31 16:14:55,Z4-Pharma,temperature,-2.63,-5 to -2 °C,normal
2025-08-31 16:14:55,Z4-Pharma,humidity,51.41,50 to 60%,normal
2025-08-31 16:14:57,Z1-Freezer,temperature,-18.19,-22 to -18 °C,normal
2025-08-31 16:14:57,Z1-Freezer,humidity,63.76,50 to 70%,normal
2025-08-31 16:14:57,Z2-Chiller,temperature,-0.05,2 to 4 °C,alert
2025-08-31 16:14:57,Z2-Chiller,humidity,79.14,70 to 80%,alert
2025-08-31 16:14:57,Z3-Produce,temperature,8.28,8 to 12 °C,normal
2025-08-31 16:14:57,Z3-Produce,humidity,90.55,80 to 95%,normal
2025-08-31 16:14:57,Z4-Pharma,temperature,-6.64,-5 to -2 °C,alert
2025-08-31 16:14:57,Z4-Pharma,humidity,52.7,50 to 60%,alert
2025-08-31 16:14:59,Z1-Freezer,temperature,-21.07,-22 to -18 °C,alert
2025-08-31 16:14:59,Z1-Freezer,humidity,71.92,50 to 70%,alert
2025-08-31 16:14:59,Z2-Chiller,temperature,2.83,2 to 4 °C,normal
2025-08-31 16:14:59,Z2-Chiller,humidity,76.02,70 to 80%,normal
2025-08-31 16:14:59,Z3-Produce,temperature,10.36,8 to 12 °C,normal
2025-08-31 16:14:59,Z3-Produce,humidity,91.12,80 to 95%,normal
2025-08-31 16:14:59,Z4-Pharma,temperature,-2.16,-5 to -2 °C,normal
2025-08-31 16:14:59,Z4-Pharma,humidity,57.72,50 to 60%,normal
2025-08-31 16:15:01,Z1-Freezer,temperature,-19.83,-22 to -18 °C,normal
2025-08-31 16:15:01,Z1-Freezer,humidity,56.29,50 to 70%,normal
2025-08-31 16:15:01,Z2-Chiller,temperature,3.05,2 to 4 °C,normal
2025-08-31 16:15:01,Z2-Chiller,humidity,72.82,70 to 80%,normal
2025-08-31 16:15:01,Z3-Produce,temperature,11.69,8 to 12 °C,normal
2025-08-31 16:15:01,Z3-Produce,humidity,88.95,80 to 95%,normal
2025-08-31 16:15:01,Z4-Pharma,temperature,-2.61,-5 to -2 °C,normal
2025-08-31 16:15:01,Z4-Pharma,humidity,51.77,50 to 60%,normal
2025-08-31 16:15:03,Z1-Freezer,temperature,-16.87,-22 to -18 °C,alert
2025-08-31 16:15:03,Z1-Freezer,humidity,64.32,50 to 70%,alert
2025-08-31 16:15:03,Z2-Chiller,temperature,3.43,2 to 4 °C,normal
2025-08-31 16:15:03,Z2-Chiller,humidity,76.14,70 to 80%,normal
2025-08-31 16:15:03,Z3-Produce,temperature,11.72,8 to 12 °C,normal
2025-08-31 16:15:03,Z3-Produce,humidity,84.06,80 to 95%,normal
2025-08-31 16:15:03,Z4-Pharma,temperature,-2.94,-5 to -2 °C,normal
2025-08-31 16:15:03,Z4-Pharma,humidity,52.43,50 to 60%,normal
2025-08-31 16:15:06,Z1-Freezer,temperature,-20.68,-22 to -18 °C,alert
2025-08-31 16:15:06,Z1-Freezer,humidity,70.72,50 to 70%,alert
2025-08-31 16:15:06,Z2-Chiller,temperature,3.61,2 to 4 °C,normal
2025-08-31 16:15:06,Z2-Chiller,humidity,76.41,70 to 80%,normal
2025-08-31 16:15:06,Z3-Produce,temperature,9.39,8 to 12 °C,normal
2025-08-31 16:15:06,Z3-Produce,humidity,86.43,80 to 95%,normal
2025-08-31 16:15:06,Z4-Pharma,temperature,-3.26,-5 to -2 °C,normal
